date,Temp_out,Press_mm_hg,Windspeed,Visibility,lights,Appliances
2016-04-24 18:50,7.47,757.50,5.20,40.00,0,100
2016-04-24 19:00,7.50,757.60,5.00,40.00,0,100
2016-04-24 19:10,7.13,757.60,5.00,40.00,0,90
2016-04-24 19:20,6.77,757.70,5.00,40.00,0,70
2016-04-24 19:30,6.40,757.70,5.00,40.00,0,100
2016-04-24 19:40,6.03,757.70,5.00,40.00,0,100
2016-04-24 19:50,5.67,757.80,5.00,40.00,0,120
2016-04-24 20:00,5.30,757.80,5.00,40.00,0,110
2016-04-24 20:10,5.10,757.80,4.70,40.00,0,110
2016-04-24 20:20,4.90,757.90,4.30,40.00,10,110
2016-04-24 20:30,4.70,757.90,4.00,40.00,0,110
2016-04-24 20:40,4.50,757.90,3.70,40.00,0,110
2016-04-24 20:50,4.30,758.00,3.30,40.00,10,100
2016-04-24 21:00,4.10,758.00,3.00,40.00,0,90
2016-04-24 21:10,3.95,758.00,3.00,40.00,0,110
2016-04-24 21:20,3.80,758.10,3.00,40.00,0,90
2016-04-24 21:30,3.65,758.10,3.00,40.00,0,90
2016-04-24 21:40,3.50,758.20,3.00,40.00,0,80
2016-04-24 21:50,3.35,758.30,3.00,40.00,0,80
2016-04-24 22:00,3.20,758.30,3.00,40.00,10,80
2016-04-24 22:10,3.03,758.30,3.00,40.00,0,80
2016-04-24 22:20,2.87,758.30,3.00,40.00,0,80
2016-04-24 22:30,2.70,758.30,3.00,40.00,0,70
2016-04-24 22:40,2.53,758.20,3.00,40.00,0,70
2016-04-24 22:50,2.37,758.20,3.00,40.00,0,60
2016-04-24 23:00,2.20,758.20,3.00,40.00,0,60
2016-04-24 23:10,2.17,758.20,2.70,40.00,0,60
2016-04-24 23:20,2.13,758.20,2.30,40.00,0,80
2016-04-24 23:30,2.10,758.10,2.00,40.00,0,70
2016-04-24 23:40,2.07,758.10,1.70,40.00,0,80
2016-04-24 23:50,2.03,758.10,1.30,40.00,0,80
2016-04-25 00:00,2.00,758.10,1.00,40.00,0,70
2016-04-25 00:10,1.97,758.10,1.20,40.00,0,80
2016-04-25 00:20,1.93,758.10,1.30,40.00,0,70
2016-04-25 00:30,1.90,758.00,1.50,40.00,0,70
2016-04-25 00:40,1.87,758.00,1.70,40.00,0,80
2016-04-25 00:50,1.83,758.00,1.80,40.00,0,60
2016-04-25 01:00,1.80,758.00,2.00,40.00,0,70
2016-04-25 01:10,1.68,758.00,2.00,37.50,0,60
2016-04-25 01:20,1.57,757.90,2.00,35.00,0,70
2016-04-25 01:30,1.45,757.90,2.00,32.50,0,70
2016-04-25 01:40,1.33,757.80,2.00,30.00,0,60
2016-04-25 01:50,1.22,757.80,2.00,27.50,0,80
2016-04-25 02:00,1.10,757.70,2.00,25.00,0,70
2016-04-25 02:10,1.12,757.60,2.20,24.50,0,60
2016-04-25 02:20,1.13,757.60,2.30,24.00,0,70
2016-04-25 02:30,1.15,757.50,2.50,23.50,0,70
2016-04-25 02:40,1.17,757.40,2.70,23.00,0,60
2016-04-25 02:50,1.18,757.40,2.80,22.50,0,40
2016-04-25 03:00,1.20,757.30,3.00,22.00,0,40
2016-04-25 03:10,1.20,757.20,2.80,22.20,0,50
2016-04-25 03:20,1.20,757.20,2.70,22.30,0,70
2016-04-25 03:30,1.20,757.10,2.50,22.50,0,80
2016-04-25 03:40,1.20,757.00,2.30,22.70,0,70
2016-04-25 03:50,1.20,757.00,2.20,22.80,0,70
2016-04-25 04:00,1.20,756.90,2.00,23.00,0,60
2016-04-25 04:10,1.30,756.80,2.00,22.70,0,60
2016-04-25 04:20,1.40,756.70,2.00,22.30,0,70
2016-04-25 04:30,1.50,756.60,2.00,22.00,0,60
2016-04-25 04:40,1.60,756.60,2.00,21.70,0,70
2016-04-25 04:50,1.70,756.50,2.00,21.30,0,70
2016-04-25 05:00,1.80,756.40,2.00,21.00,0,80
2016-04-25 05:10,1.93,756.30,2.20,21.00,0,110
2016-04-25 05:20,2.07,756.20,2.30,21.00,0,60
2016-04-25 05:30,2.20,756.10,2.50,21.00,10,60
2016-04-25 05:40,2.33,756.10,2.70,21.00,0,70
2016-04-25 05:50,2.47,756.00,2.80,21.00,0,70
2016-04-25 06:00,2.60,755.90,3.00,21.00,0,110
2016-04-25 06:10,2.62,755.80,3.00,21.00,10,60
2016-04-25 06:20,2.63,755.80,3.00,21.00,0,30
2016-04-25 06:30,2.65,755.70,3.00,21.00,0,40
2016-04-25 06:40,2.67,755.60,3.00,21.00,0,30
2016-04-25 06:50,2.68,755.60,3.00,21.00,0,60
2016-04-25 07:00,2.70,755.50,3.00,21.00,10,60
2016-04-25 07:10,2.83,755.40,2.80,21.50,0,40
2016-04-25 07:20,2.97,755.40,2.70,22.00,0,50
2016-04-25 07:30,3.10,755.30,2.50,22.50,20,60
2016-04-25 07:40,3.23,755.20,2.30,23.00,10,70
2016-04-25 07:50,3.37,755.20,2.20,23.50,20,70
2016-04-25 08:00,3.50,755.10,2.00,24.00,10,70
2016-04-25 08:10,3.67,755.00,2.30,24.50,20,70
2016-04-25 08:20,3.83,754.90,2.70,25.00,20,60
2016-04-25 08:30,4.00,754.90,3.00,25.50,10,60
2016-04-25 08:40,4.17,754.80,3.30,26.00,20,70
2016-04-25 08:50,4.33,754.70,3.70,26.50,10,60
2016-04-25 09:00,4.50,754.60,4.00,27.00,20,70
2016-04-25 09:10,4.67,754.50,4.00,26.70,10,60
2016-04-25 09:20,4.83,754.40,4.00,26.30,10,70
2016-04-25 09:30,5.00,754.30,4.00,26.00,0,60
2016-04-25 09:40,5.17,754.20,4.00,25.70,10,40
2016-04-25 09:50,5.33,754.10,4.00,25.30,20,50
2016-04-25 10:00,5.50,754.00,4.00,25.00,10,40
2016-04-25 10:10,5.50,753.90,3.80,24.30,20,60
2016-04-25 10:20,5.50,753.80,3.70,23.70,10,70
2016-04-25 10:30,5.50,753.80,3.50,23.00,20,60
2016-04-25 10:40,5.50,753.70,3.30,22.30,10,70
2016-04-25 10:50,5.50,753.60,3.20,21.70,20,70
2016-04-25 11:00,5.50,753.50,3.00,21.00,10,70
2016-04-25 11:10,5.72,753.40,3.20,21.00,20,60
2016-04-25 11:20,5.93,753.30,3.30,21.00,10,60
2016-04-25 11:30,6.15,753.10,3.50,21.00,10,70
2016-04-25 11:40,6.37,753.00,3.70,21.00,0,60
2016-04-25 11:50,6.58,752.90,3.80,21.00,0,60
2016-04-25 12:00,6.80,752.80,4.00,21.00,10,60
2016-04-25 12:10,7.08,752.60,4.20,24.20,20,70
2016-04-25 12:20,7.37,752.50,4.30,27.30,10,70
2016-04-25 12:30,7.65,752.40,4.50,30.50,20,60
2016-04-25 12:40,7.93,752.20,4.70,33.70,10,80
2016-04-25 12:50,8.22,752.00,4.80,36.80,20,60
2016-04-25 13:00,8.50,751.90,5.00,40.00,10,60
2016-04-25 13:10,8.57,751.80,5.00,38.20,10,50
2016-04-25 13:20,8.63,751.60,5.00,36.30,20,40
2016-04-25 13:30,8.70,751.50,5.00,34.50,10,50
2016-04-25 13:40,8.77,751.30,5.00,32.70,20,50
2016-04-25 13:50,8.83,751.10,5.00,30.80,10,60
2016-04-25 14:00,8.90,751.00,5.00,29.00,20,70
2016-04-25 14:10,8.67,750.90,5.20,30.80,10,60
2016-04-25 14:20,8.43,750.90,5.30,32.70,20,60
2016-04-25 14:30,8.20,750.80,5.50,34.50,10,70
2016-04-25 14:40,7.97,750.70,5.70,36.30,10,70
2016-04-25 14:50,7.73,750.70,5.80,38.20,0,60
2016-04-25 15:00,7.50,750.60,6.00,40.00,0,60
2016-04-25 15:10,7.38,750.50,5.70,43.80,0,70
2016-04-25 15:20,7.27,750.40,5.30,47.70,0,60
2016-04-25 15:30,7.15,750.30,5.00,51.50,0,80
2016-04-25 15:40,7.03,750.20,4.70,55.30,0,60
2016-04-25 15:50,6.92,750.10,4.30,59.20,0,60
2016-04-25 16:00,6.80,750.00,4.00,63.00,0,60
2016-04-25 16:10,7.02,749.90,4.30,59.20,0,50
2016-04-25 16:20,7.23,749.70,4.70,55.30,0,70
2016-04-25 16:30,7.45,749.60,5.00,51.50,0,90
2016-04-25 16:40,7.67,749.50,5.30,47.70,0,80
2016-04-25 16:50,7.88,749.30,5.70,43.80,0,90
2016-04-25 17:00,8.10,749.20,6.00,40.00,20,80
2016-04-25 17:10,8.08,749.10,5.70,37.50,20,80
2016-04-25 17:20,8.07,749.00,5.30,35.00,10,170
2016-04-25 17:30,8.05,748.90,5.00,32.50,20,440
2016-04-25 17:40,8.03,748.80,4.70,30.00,10,250
2016-04-25 17:50,8.02,748.70,4.30,27.50,0,110
2016-04-25 18:00,8.00,748.60,4.00,25.00,0,110
2016-04-25 18:10,7.58,748.60,4.30,29.30,0,120
2016-04-25 18:20,7.17,748.60,4.70,33.70,20,120
2016-04-25 18:30,6.75,748.60,5.00,38.00,20,110
2016-04-25 18:40,6.33,748.60,5.30,42.30,10,110
2016-04-25 18:50,5.92,748.60,5.70,46.70,20,170
2016-04-25 19:00,5.50,748.60,6.00,51.00,0,110
2016-04-25 19:10,5.63,748.50,5.30,46.50,0,90
2016-04-25 19:20,5.77,748.50,4.70,42.00,0,100
2016-04-25 19:30,5.90,748.50,4.00,37.50,0,100
2016-04-25 19:40,6.03,748.40,3.30,33.00,0,100
2016-04-25 19:50,6.17,748.40,2.70,28.50,0,100
2016-04-25 20:00,6.30,748.30,2.00,24.00,20,120
2016-04-25 20:10,6.18,748.30,2.20,26.70,10,120
2016-04-25 20:20,6.07,748.30,2.30,29.30,10,120
2016-04-25 20:30,5.95,748.30,2.50,32.00,20,100
2016-04-25 20:40,5.83,748.30,2.70,34.70,10,100
2016-04-25 20:50,5.72,748.30,2.80,37.30,10,90
2016-04-25 21:00,5.60,748.30,3.00,40.00,20,70
2016-04-25 21:10,5.57,748.30,2.80,40.00,10,60
2016-04-25 21:20,5.53,748.40,2.70,40.00,10,80
2016-04-25 21:30,5.50,748.40,2.50,40.00,20,70
2016-04-25 21:40,5.47,748.40,2.30,40.00,10,60
2016-04-25 21:50,5.43,748.50,2.20,40.00,10,60
2016-04-25 22:00,5.40,748.50,2.00,40.00,20,60
2016-04-25 22:10,5.35,748.50,2.30,42.50,10,60
2016-04-25 22:20,5.30,748.60,2.70,45.00,10,60
2016-04-25 22:30,5.25,748.60,3.00,47.50,20,70
2016-04-25 22:40,5.20,748.60,3.30,50.00,10,70
2016-04-25 22:50,5.15,748.70,3.70,52.50,10,70
2016-04-25 23:00,5.10,748.70,4.00,55.00,20,70
2016-04-25 23:10,4.82,748.80,4.00,52.50,10,60
2016-04-25 23:20,4.53,748.90,4.00,50.00,10,60
2016-04-25 23:30,4.25,749.00,4.00,47.50,20,60
2016-04-25 23:40,3.97,749.00,4.00,45.00,10,70
2016-04-25 23:50,3.68,749.10,4.00,42.50,10,60
2016-04-26 00:00,3.40,749.20,4.00,40.00,10,40
2016-04-26 00:10,3.30,749.10,3.70,40.00,20,60
2016-04-26 00:20,3.20,749.10,3.30,40.00,20,50
2016-04-26 00:30,3.10,749.00,3.00,40.00,10,60
2016-04-26 00:40,3.00,749.00,2.70,40.00,0,50
2016-04-26 00:50,2.90,749.00,2.30,40.00,0,50
2016-04-26 01:00,2.80,748.90,2.00,40.00,10,50
2016-04-26 01:10,2.78,748.90,2.20,40.00,0,50
2016-04-26 01:20,2.77,748.90,2.30,40.00,0,50
2016-04-26 01:30,2.75,748.90,2.50,40.00,0,60
2016-04-26 01:40,2.73,748.80,2.70,40.00,0,60
2016-04-26 01:50,2.72,748.80,2.80,40.00,0,50
2016-04-26 02:00,2.70,748.80,3.00,40.00,0,50
2016-04-26 02:10,2.65,748.80,3.00,40.00,0,60
2016-04-26 02:20,2.60,748.70,3.00,40.00,0,40
2016-04-26 02:30,2.55,748.70,3.00,40.00,0,50
2016-04-26 02:40,2.50,748.70,3.00,40.00,0,50
2016-04-26 02:50,2.45,748.60,3.00,40.00,0,50
2016-04-26 03:00,2.40,748.60,3.00,40.00,0,60
2016-04-26 03:10,2.25,748.60,3.00,40.00,0,50
2016-04-26 03:20,2.10,748.60,3.00,40.00,0,60
2016-04-26 03:30,1.95,748.50,3.00,40.00,0,50
2016-04-26 03:40,1.80,748.50,3.00,40.00,0,30
2016-04-26 03:50,1.65,748.50,3.00,40.00,0,30
2016-04-26 04:00,1.50,748.50,3.00,40.00,0,20
2016-04-26 04:10,1.43,748.50,3.20,40.00,0,40
2016-04-26 04:20,1.37,748.40,3.30,40.00,0,50
2016-04-26 04:30,1.30,748.40,3.50,40.00,0,60
2016-04-26 04:40,1.23,748.40,3.70,40.00,0,60
2016-04-26 04:50,1.17,748.30,3.80,40.00,0,50
2016-04-26 05:00,1.10,748.30,4.00,40.00,0,70
2016-04-26 05:10,1.18,748.30,4.00,38.20,0,80
2016-04-26 05:20,1.27,748.20,4.00,36.30,0,50
2016-04-26 05:30,1.35,748.10,4.00,34.50,0,60
2016-04-26 05:40,1.43,748.10,4.00,32.70,0,280
2016-04-26 05:50,1.52,748.00,4.00,30.80,0,150
2016-04-26 06:00,1.60,748.00,4.00,29.00,0,70
2016-04-26 06:10,1.62,748.00,4.20,29.00,0,70
2016-04-26 06:20,1.63,748.00,4.30,29.00,0,100
2016-04-26 06:30,1.65,748.00,4.50,29.00,10,60
2016-04-26 06:40,1.67,747.90,4.70,29.00,0,70
2016-04-26 06:50,1.68,747.90,4.80,29.00,0,50
2016-04-26 07:00,1.70,747.90,5.00,29.00,0,40
2016-04-26 07:10,1.83,747.90,5.00,30.80,0,40
2016-04-26 07:20,1.97,748.00,5.00,32.70,0,40
2016-04-26 07:30,2.10,748.00,5.00,34.50,0,60
2016-04-26 07:40,2.23,748.00,5.00,36.30,0,380
2016-04-26 07:50,2.37,748.10,5.00,38.20,0,220
2016-04-26 08:00,2.50,748.10,5.00,40.00,0,50
2016-04-26 08:10,2.75,748.10,5.30,40.00,0,50
2016-04-26 08:20,3.00,748.00,5.70,40.00,0,50
2016-04-26 08:30,3.25,748.00,6.00,40.00,0,50
2016-04-26 08:40,3.50,748.00,6.30,40.00,0,50
2016-04-26 08:50,3.75,747.90,6.70,40.00,0,40
2016-04-26 09:00,4.00,747.90,7.00,40.00,0,60
2016-04-26 09:10,4.25,747.90,7.00,40.00,0,60
2016-04-26 09:20,4.50,747.90,7.00,40.00,0,60
2016-04-26 09:30,4.75,748.00,7.00,40.00,0,60
2016-04-26 09:40,5.00,748.00,7.00,40.00,0,50
2016-04-26 09:50,5.25,748.00,7.00,40.00,0,50
2016-04-26 10:00,5.50,748.00,7.00,40.00,0,50
2016-04-26 10:10,5.57,748.00,7.20,39.10,0,40
2016-04-26 10:20,5.63,748.00,7.30,38.20,0,50
2016-04-26 10:30,5.70,748.00,7.50,37.30,0,30
2016-04-26 10:40,5.77,748.00,7.70,36.30,0,40
2016-04-26 10:50,5.83,748.00,7.80,35.40,0,30
2016-04-26 11:00,5.90,748.00,8.00,34.50,0,50
2016-04-26 11:10,5.97,748.00,8.20,33.60,0,60
2016-04-26 11:20,6.03,748.00,8.30,32.70,0,40
2016-04-26 11:30,6.10,748.00,8.50,31.80,0,50
2016-04-26 11:40,6.17,748.00,8.70,30.80,0,50
2016-04-26 11:50,6.23,748.00,8.80,29.90,0,50
2016-04-26 12:00,6.30,748.00,9.00,29.00,0,60
2016-04-26 12:10,6.10,748.00,8.30,30.80,0,50
2016-04-26 12:20,5.90,748.00,7.70,32.70,0,60
2016-04-26 12:30,5.70,748.00,7.00,34.50,0,50
2016-04-26 12:40,5.50,748.00,6.30,36.30,0,60
2016-04-26 12:50,5.30,748.00,5.70,38.20,0,50
2016-04-26 13:00,5.10,748.00,5.00,40.00,0,40
2016-04-26 13:10,5.08,748.00,5.00,40.00,0,50
2016-04-26 13:20,5.07,748.10,5.00,40.00,0,50
2016-04-26 13:30,5.05,748.10,5.00,40.00,0,60
2016-04-26 13:40,5.03,748.20,5.00,40.00,0,60
2016-04-26 13:50,5.02,748.30,5.00,40.00,0,40
2016-04-26 14:00,5.00,748.30,5.00,40.00,0,40
2016-04-26 14:10,4.85,748.40,4.50,40.00,0,30
2016-04-26 14:20,4.70,748.40,4.00,40.00,0,30
2016-04-26 14:30,4.55,748.50,3.50,40.00,0,40
2016-04-26 14:40,4.40,748.50,3.00,40.00,0,50
2016-04-26 14:50,4.25,748.50,2.50,40.00,0,50
2016-04-26 15:00,4.10,748.60,2.00,40.00,0,60
2016-04-26 15:10,4.30,748.60,2.30,40.00,0,50
2016-04-26 15:20,4.50,748.50,2.70,40.00,0,60
2016-04-26 15:30,4.70,748.50,3.00,40.00,0,50
2016-04-26 15:40,4.90,748.50,3.30,40.00,0,50
2016-04-26 15:50,5.10,748.40,3.70,40.00,0,50
2016-04-26 16:00,5.30,748.40,4.00,40.00,0,50
2016-04-26 16:10,5.25,748.40,4.30,40.00,0,50
2016-04-26 16:20,5.20,748.50,4.70,40.00,0,70
2016-04-26 16:30,5.15,748.50,5.00,40.00,0,90
2016-04-26 16:40,5.10,748.50,5.30,40.00,0,120
2016-04-26 16:50,5.05,748.60,5.70,40.00,0,100
2016-04-26 17:00,5.00,748.60,6.00,40.00,0,90
2016-04-26 17:10,5.38,748.60,6.00,40.00,0,100
2016-04-26 17:20,5.77,748.60,6.00,40.00,0,110
2016-04-26 17:30,6.15,748.50,6.00,40.00,0,210
2016-04-26 17:40,6.53,748.50,6.00,40.00,0,590
2016-04-26 17:50,6.92,748.50,6.00,40.00,0,460
2016-04-26 18:00,7.30,748.50,6.00,40.00,0,100
2016-04-26 18:10,7.15,748.60,6.20,40.00,0,100
2016-04-26 18:20,7.00,748.60,6.30,40.00,0,100
2016-04-26 18:30,6.85,748.70,6.50,40.00,0,80
2016-04-26 18:40,6.70,748.80,6.70,40.00,0,70
2016-04-26 18:50,6.55,748.80,6.80,40.00,0,100
2016-04-26 19:00,6.40,748.90,7.00,40.00,0,140
2016-04-26 19:10,6.18,749.00,6.70,40.00,0,120
2016-04-26 19:20,5.97,749.00,6.30,40.00,0,130
2016-04-26 19:30,5.75,749.00,6.00,40.00,0,130
2016-04-26 19:40,5.53,749.10,5.70,40.00,0,100
2016-04-26 19:50,5.32,749.10,5.30,40.00,0,110
2016-04-26 20:00,5.10,749.20,5.00,40.00,0,100
2016-04-26 20:10,4.70,749.30,5.20,37.70,0,100
2016-04-26 20:20,4.30,749.40,5.30,35.30,0,100
2016-04-26 20:30,3.90,749.50,5.50,33.00,0,100
2016-04-26 20:40,3.50,749.50,5.70,30.70,0,100
2016-04-26 20:50,3.10,749.60,5.80,28.30,10,90
2016-04-26 21:00,2.70,749.70,6.00,26.00,0,80
2016-04-26 21:10,2.38,749.70,5.50,28.30,0,90
2016-04-26 21:20,2.07,749.70,5.00,30.70,0,80
2016-04-26 21:30,1.75,749.70,4.50,33.00,0,80
2016-04-26 21:40,1.43,749.70,4.00,35.30,0,70
2016-04-26 21:50,1.12,749.70,3.50,37.70,0,50
2016-04-26 22:00,0.80,749.70,3.00,40.00,0,40
2016-04-26 22:10,1.17,749.70,3.20,40.00,0,30
2016-04-26 22:20,1.53,749.70,3.30,40.00,0,30
2016-04-26 22:30,1.90,749.60,3.50,40.00,0,40
2016-04-26 22:40,2.27,749.60,3.70,40.00,0,60
2016-04-26 22:50,2.63,749.60,3.80,40.00,0,60
2016-04-26 23:00,3.00,749.60,4.00,40.00,0,50
2016-04-26 23:10,3.00,749.60,4.30,40.00,0,50
2016-04-26 23:20,3.00,749.60,4.70,40.00,0,40
2016-04-26 23:30,3.00,749.60,5.00,40.00,0,50
2016-04-26 23:40,3.00,749.70,5.30,40.00,0,60
2016-04-26 23:50,3.00,749.70,5.70,40.00,0,50
2016-04-27 00:00,3.00,749.70,6.00,40.00,0,60
2016-04-27 00:10,2.95,749.70,5.80,40.00,0,60
2016-04-27 00:20,2.90,749.70,5.70,40.00,0,60
2016-04-27 00:30,2.85,749.70,5.50,40.00,0,50
2016-04-27 00:40,2.80,749.70,5.30,40.00,0,50
2016-04-27 00:50,2.75,749.70,5.20,40.00,0,50
2016-04-27 01:00,2.70,749.70,5.00,40.00,0,40
2016-04-27 01:10,2.67,749.70,5.00,40.00,0,50
2016-04-27 01:20,2.63,749.70,5.00,40.00,0,60
2016-04-27 01:30,2.60,749.70,5.00,40.00,0,30
2016-04-27 01:40,2.57,749.70,5.00,40.00,0,40
2016-04-27 01:50,2.53,749.70,5.00,40.00,0,40
2016-04-27 02:00,2.50,749.70,5.00,40.00,0,30
2016-04-27 02:10,2.53,749.70,5.00,40.00,0,50
2016-04-27 02:20,2.57,749.70,5.00,40.00,0,50
2016-04-27 02:30,2.60,749.80,5.00,40.00,0,50
2016-04-27 02:40,2.63,749.80,5.00,40.00,0,50
2016-04-27 02:50,2.67,749.80,5.00,40.00,0,50
2016-04-27 03:00,2.70,749.80,5.00,40.00,0,50
2016-04-27 03:10,2.63,749.80,4.80,37.50,0,60
2016-04-27 03:20,2.57,749.80,4.70,35.00,0,40
2016-04-27 03:30,2.50,749.90,4.50,32.50,0,70
2016-04-27 03:40,2.43,749.90,4.30,30.00,0,50
2016-04-27 03:50,2.37,749.90,4.20,27.50,0,40
2016-04-27 04:00,2.30,749.90,4.00,25.00,0,60
2016-04-27 04:10,2.42,749.90,4.30,25.50,0,40
2016-04-27 04:20,2.53,750.00,4.70,26.00,0,60
2016-04-27 04:30,2.65,750.00,5.00,26.50,0,50
2016-04-27 04:40,2.77,750.00,5.30,27.00,0,50
2016-04-27 04:50,2.88,750.10,5.70,27.50,0,60
2016-04-27 05:00,3.00,750.10,6.00,28.00,0,80
2016-04-27 05:10,2.93,750.10,5.80,33.80,0,20
2016-04-27 05:20,2.87,750.10,5.70,39.70,0,30
2016-04-27 05:30,2.80,750.10,5.50,45.50,10,30
2016-04-27 05:40,2.73,750.20,5.30,51.30,0,40
2016-04-27 05:50,2.67,750.20,5.20,57.20,0,60
2016-04-27 06:00,2.60,750.20,5.00,63.00,0,80
2016-04-27 06:10,2.52,750.30,4.70,62.70,0,70
2016-04-27 06:20,2.43,750.30,4.30,62.30,10,70
2016-04-27 06:30,2.35,750.40,4.00,62.00,0,60
2016-04-27 06:40,2.27,750.40,3.70,61.70,0,50
2016-04-27 06:50,2.18,750.50,3.30,61.30,10,60
2016-04-27 07:00,2.10,750.50,3.00,61.00,20,60
2016-04-27 07:10,2.25,750.50,3.00,61.70,10,60
2016-04-27 07:20,2.40,750.50,3.00,62.30,30,80
2016-04-27 07:30,2.55,750.50,3.00,63.00,20,60
2016-04-27 07:40,2.70,750.60,3.00,63.70,30,70
2016-04-27 07:50,2.85,750.60,3.00,64.30,20,70
2016-04-27 08:00,3.00,750.60,3.00,65.00,30,50
2016-04-27 08:10,3.03,750.70,3.20,60.80,30,70
2016-04-27 08:20,3.07,750.70,3.30,56.70,20,40
2016-04-27 08:30,3.10,750.80,3.50,52.50,30,40
2016-04-27 08:40,3.13,750.90,3.70,48.30,30,90
2016-04-27 08:50,3.17,750.90,3.80,44.20,20,70
2016-04-27 09:00,3.20,751.00,4.00,40.00,20,110
2016-04-27 09:10,3.42,751.10,4.00,37.30,20,80
2016-04-27 09:20,3.63,751.10,4.00,34.70,10,80
2016-04-27 09:30,3.85,751.20,4.00,32.00,20,60
2016-04-27 09:40,4.07,751.30,4.00,29.30,10,60
2016-04-27 09:50,4.28,751.30,4.00,26.70,10,90
2016-04-27 10:00,4.50,751.40,4.00,24.00,20,90
2016-04-27 10:10,4.97,751.40,4.30,26.70,10,100
2016-04-27 10:20,5.43,751.50,4.70,29.30,10,80
2016-04-27 10:30,5.90,751.50,5.00,32.00,20,70
2016-04-27 10:40,6.37,751.50,5.30,34.70,0,110
2016-04-27 10:50,6.83,751.60,5.70,37.30,0,50
2016-04-27 11:00,7.30,751.60,6.00,40.00,10,40
2016-04-27 11:10,7.15,751.70,6.30,38.20,0,40
2016-04-27 11:20,7.00,751.70,6.70,36.30,0,20
2016-04-27 11:30,6.85,751.80,7.00,34.50,10,50
2016-04-27 11:40,6.70,751.90,7.30,32.70,0,70
2016-04-27 11:50,6.55,751.90,7.70,30.80,0,70
2016-04-27 12:00,6.40,752.00,8.00,29.00,0,70
2016-04-27 12:10,6.58,752.00,8.20,28.30,0,70
2016-04-27 12:20,6.77,752.10,8.30,27.70,0,60
2016-04-27 12:30,6.95,752.10,8.50,27.00,0,60
2016-04-27 12:40,7.13,752.20,8.70,26.30,0,60
2016-04-27 12:50,7.32,752.30,8.80,25.70,0,70
2016-04-27 13:00,7.50,752.30,9.00,25.00,0,70
2016-04-27 13:10,7.55,752.40,8.50,27.50,0,90
2016-04-27 13:20,7.60,752.40,8.00,30.00,0,150
2016-04-27 13:30,7.65,752.50,7.50,32.50,0,90
2016-04-27 13:40,7.70,752.60,7.00,35.00,0,80
2016-04-27 13:50,7.75,752.60,6.50,37.50,0,100
2016-04-27 14:00,7.80,752.70,6.00,40.00,0,60
2016-04-27 14:10,7.80,752.80,6.00,40.00,0,60
2016-04-27 14:20,7.80,752.80,6.00,40.00,0,70
2016-04-27 14:30,7.80,752.90,6.00,40.00,0,70
2016-04-27 14:40,7.80,753.00,6.00,40.00,0,90
2016-04-27 14:50,7.80,753.00,6.00,40.00,0,90
2016-04-27 15:00,7.80,753.10,6.00,40.00,0,80
2016-04-27 15:10,8.12,753.10,6.00,40.00,0,90
2016-04-27 15:20,8.43,753.10,6.00,40.00,0,100
2016-04-27 15:30,8.75,753.10,6.00,40.00,0,100
2016-04-27 15:40,9.07,753.10,6.00,40.00,0,100
2016-04-27 15:50,9.38,753.10,6.00,40.00,0,100
2016-04-27 16:00,9.70,753.10,6.00,40.00,0,110
2016-04-27 16:10,9.30,753.20,6.20,40.00,0,100
2016-04-27 16:20,8.90,753.20,6.30,40.00,0,100
2016-04-27 16:30,8.50,753.30,6.50,40.00,0,90
2016-04-27 16:40,8.10,753.40,6.70,40.00,0,100
2016-04-27 16:50,7.70,753.40,6.80,40.00,0,70
2016-04-27 17:00,7.30,753.50,7.00,40.00,0,60
2016-04-27 17:10,7.25,753.50,6.30,40.00,0,70
2016-04-27 17:20,7.20,753.60,5.70,40.00,0,90
2016-04-27 17:30,7.15,753.60,5.00,40.00,0,120
2016-04-27 17:40,7.10,753.70,4.30,40.00,0,110
2016-04-27 17:50,7.05,753.80,3.70,40.00,0,160
2016-04-27 18:00,7.00,753.80,3.00,40.00,0,360
2016-04-27 18:10,7.22,753.90,3.00,40.00,0,180
2016-04-27 18:20,7.43,753.90,3.00,40.00,0,100
2016-04-27 18:30,7.65,754.00,3.00,40.00,10,100
2016-04-27 18:40,7.87,754.10,3.00,40.00,0,100
2016-04-27 18:50,8.08,754.10,3.00,40.00,0,140
2016-04-27 19:00,8.30,754.20,3.00,40.00,0,100
2016-04-27 19:10,7.77,754.20,2.80,40.00,0,100
2016-04-27 19:20,7.23,754.20,2.70,40.00,0,120
2016-04-27 19:30,6.70,754.20,2.50,40.00,0,100
2016-04-27 19:40,6.17,754.20,2.30,40.00,0,90
2016-04-27 19:50,5.63,754.20,2.20,40.00,0,110
2016-04-27 20:00,5.10,754.20,2.00,40.00,0,100
2016-04-27 20:10,4.87,754.20,1.80,40.00,0,100
2016-04-27 20:20,4.63,754.30,1.70,40.00,0,110
2016-04-27 20:30,4.40,754.30,1.50,40.00,0,100
2016-04-27 20:40,4.17,754.30,1.30,40.00,0,110
2016-04-27 20:50,3.93,754.40,1.20,40.00,0,130
2016-04-27 21:00,3.70,754.40,1.00,40.00,20,80
2016-04-27 21:10,3.63,754.50,1.00,40.00,10,70
2016-04-27 21:20,3.57,754.50,1.00,40.00,20,60
2016-04-27 21:30,3.50,754.50,1.00,40.00,10,50
2016-04-27 21:40,3.43,754.60,1.00,40.00,10,60
